Subject,Condition,Trial,Segment,Duration,VerticalSize,HorizontalSize,AbsoluteSize,AverageAbsoluteVelocity,AverageNormalizedJerkPerTrial,AveragePenPressure
T19,GEN,10,3,0.1096,-1.2234,-0.3876,1.2834,12.5165,16.0586,405.381
T19,GEN,10,4,0.0953,1.2195,0.7723,1.4435,14.5668,16.0586,369.25
T19,GEN,10,5,0.1024,-1.1255,-0.4039,1.1958,12.1528,16.0586,428.15
T19,GEN,10,6,0.096,1.0405,0.6596,1.2319,13.0627,16.0586,444.474
T19,GEN,10,7,0.0991,-1.0111,-0.1801,1.027,11.5128,16.0586,480.05
T19,GEN,10,8,0.0923,1.0955,0.8855,1.4086,16.0426,16.0586,439.167
T19,GEN,10,9,0.1117,-1.62,-0.9271,1.8665,16.3592,16.0586,521.696
T19,GEN,10,10,0.2037,1.1043,0.8364,1.3853,7.2507,16.0586,119.756
T19,GEN,10,11,0.0928,-0.64,-0.4943,0.8087,9.7726,16.0586,502.556
T19,GEN,10,12,0.0849,0.5944,0.5219,0.7909,9.4494,16.0586,485.235
T19,GEN,10,13,0.0889,-0.4813,-0.1959,0.5196,6.4182,16.0586,584.111
T19,GEN,10,14,0.089,0.6445,0.5843,0.8699,9.8979,16.0586,556.833
T19,GEN,10,15,0.0909,-0.5651,-0.1862,0.595,7.4222,16.0586,584.611
T19,GEN,10,16,0.0758,0.5021,0.5073,0.7138,9.6238,16.0586,584.467
T19,GEN,10,17,0.0804,-0.5223,-0.1335,0.5391,8.1443,16.0586,595.5
T19,GEN,10,18,0.086,0.7999,0.9861,1.2698,15.3372,16.0586,539.353
T19,GEN,10,19,0.1257,-1.9773,-2.1446,2.917,24.0372,16.0586,638.04
T19,GEN,10,20,0.2701,2.2191,2.4552,3.3094,15.6637,16.0586,45.4074
T19,GEN,10,21,0.1161,-1.516,-1.4667,2.1094,18.1244,16.0586,512.667
T19,GEN,10,22,0.0992,1.577,1.0639,1.9023,22.0043,16.0586,266.15
T19,GEN,10,23,0.1013,-1.3459,-0.0046,1.3459,15.5747,16.0586,493.6
T19,GEN,10,24,0.0997,1.1188,0.9984,1.4994,15.3727,16.0586,508.25
T19,GEN,10,25,0.3203,-0.5489,-0.1046,0.5588,3.9483,16.0586,358.828
T19,GEN,10,26,0.0789,0.4839,0.719,0.8666,10.9506,16.0586,462.188
T19,GEN,10,27,0.1186,-1.7955,-2.3392,2.9488,25.798,16.0586,619.217
T19,GEN,10,28,0.1301,1.8233,2.5916,3.1687,25.895,16.0586,59.1154
T19,GEN,10,29,0.1407,-1.7653,-2.0441,2.7008,20.4792,16.0586,518.786
T19,GEN,10,30,0.1048,1.4079,1.7088,2.2141,23.1271,16.0586,374.524
T20,DNM,1,1,0.0952,-0.8185,0.1038,0.825,8.7411,29.068,622.474
T20,DNM,1,2,0.0843,0.911,0.1455,0.9225,11.2341,29.068,50.8235
T20,DNM,1,3,0.0975,-0.8355,-0.0174,0.8357,10.1195,29.068,651.053
T20,DNM,1,4,0.0773,0.7286,0.3524,0.8093,11.555,29.068,476.25
T20,DNM,1,5,0.0841,-0.7383,0.1004,0.7451,10.0102,29.068,689.706
T20,DNM,1,6,0.0834,0.6878,0.111,0.6967,9.6286,29.068,319.625
T20,DNM,1,7,0.2053,-0.076,0.0395,0.0857,1.445,29.068,360.595
T20,DNM,1,8,0.0954,0.1485,-0.0792,0.1683,1.9354,29.068,621.737
T20,DNM,1,9,0.0972,-0.7619,-0.079,0.766,8.8446,29.068,731.368
T20,DNM,1,10,0.0845,0.5964,0.1778,0.6224,7.8931,29.068,759.647
T20,DNM,1,11,0.0829,-0.5319,0.0681,0.5362,7.0168,29.068,785.813
T20,DNM,1,12,0.0801,0.6776,0.2204,0.7125,8.8898,29.068,632.706
T20,DNM,1,13,0.0904,-0.7577,0.064,0.7604,8.7565,29.068,663.056
T20,DNM,1,14,0.0871,0.6339,-0.0519,0.636,8.033,29.068,14.5882
T20,DNM,1,15,0.1036,-0.1667,-0.2126,0.2702,2.5663,29.068,0
T20,DNM,1,16,0.056,0.0398,-0.0463,0.061,1.1708,29.068,0
T20,DNM,1,17,0.092,-0.3166,0.1633,0.3562,5.4937,29.068,348.167
T20,DNM,1,18,0.0869,0.7197,0.3963,0.8216,10.9217,29.068,492.5
T20,DNM,1,19,0.0977,-0.9009,-0.0136,0.901,9.6004,29.068,792.316
T20,DNM,1,20,0.0992,0.4711,0.216,0.5182,5.7993,29.068,780.95
T20,DNM,1,21,0.0915,-0.4574,0.1594,0.4844,5.9327,29.068,686
T20,DNM,1,22,0.0863,0.5137,0.268,0.5794,6.9788,29.068,649.167
T20,DNM,1,23,0.0968,-0.5549,0.0254,0.5554,5.9072,29.068,797.368
T20,DNM,1,24,0.0938,0.5528,0.1232,0.5663,6.83,29.068,700.211
T20,DNM,1,25,0.1143,-0.4515,-0.0247,0.4522,5.2579,29.068,674.043
T20,DNM,1,26,0.0856,0.4568,0.3501,0.5755,7.2479,29.068,740.706
T20,DNM,1,27,0.0821,-0.5156,-0.0024,0.5156,7.0396,29.068,795.063
T20,DNM,1,28,0.0703,0.4554,0.3168,0.5548,8.2924,29.068,688.214
T20,DNM,1,29,0.0929,-0.869,-0.1061,0.8754,9.6365,29.068,782.789
T20,DNM,1,30,0.0918,0.7021,0.274,0.7536,9.7802,29.068,741.167
T20,DNM,2,1,0.1066,-0.9535,0.0872,0.9574,9.2613,9.427,494.333
T20,DNM,2,2,0.0948,0.9027,0.2132,0.9276,10.3884,9.427,15.1053
T20,DNM,2,3,0.1077,-0.8127,-0.2123,0.84,10.0071,9.427,668.571
T20,DNM,2,4,0.0757,0.7507,0.4592,0.88,12.2366,9.427,530.563
T20,DNM,2,5,0.0791,-0.9102,0.0412,0.9111,12.6134,9.427,827.133
T20,DNM,2,6,0.0712,0.8643,0.3241,0.9231,12.8843,9.427,630.667
T20,DNM,2,7,0.0763,-0.8736,0.1335,0.8837,12.028,9.427,814.333
T20,DNM,2,8,0.1401,0.6257,-0.0259,0.6262,15.1973,9.427,733.357
T20,DNM,2,9,0.0837,-0.4978,-0.1603,0.523,8.5233,9.427,815.353
T20,DNM,2,10,0.066,0.428,0.5375,0.6871,10.8898,9.427,680.462
T20,DNM,2,11,0.0684,-0.4571,0.084,0.4648,8.6849,9.427,781
T20,DNM,2,12,0.0698,0.6046,0.1805,0.631,10.7935,9.427,758.357
T20,DNM,2,13,0.0848,-0.8769,0.3653,0.95,14.387,9.427,878.688
T20,DNM,2,14,0.0701,0.3999,-0.1854,0.4408,16.2141,9.427,874.733
T20,DNM,2,15,0.0394,-0.0817,-0.7368,0.7414,19.525,9.427,1022
T20,DNM,2,16,0.0696,0.3624,1.5279,1.5703,23.1986,9.427,895.429
T20,DNM,2,17,0.151,-0.3719,1.5634,1.607,12.718,9.427,943.767
T20,DNM,3,1,0.1227,-1.5328,-0.062,1.5341,13.4472,42.9762,654.25
T20,DNM,3,2,0.2349,1.4672,0.5009,1.5503,7.7795,42.9762,45.4681
T20,DNM,3,3,0.1011,-0.6879,-0.4717,0.8341,8.9761,42.9762,670.4
T20,DNM,3,4,0.0848,0.4112,-0.0402,0.4132,6.9919,42.9762,627.235
T20,DNM,3,5,0.1258,-0.6918,0.7387,1.0121,8.2079,42.9762,616.385
T20,DNM,3,6,0.2854,0.8344,0.0717,0.8374,4.1771,42.9762,77.614
T20,DNM,3,7,0.0986,-0.7538,-0.1303,0.765,8.7397,42.9762,731.526
T20,DNM,3,8,0.0986,0.5953,0.1642,0.6175,6.5653,42.9762,687.8
T20,DNM,3,9,0.1955,-0.6081,0.2061,0.6421,3.7561,42.9762,719.487
T20,DNM,3,10,0.1038,0.7436,0.2704,0.7912,8.3489,42.9762,693.714
T20,DNM,3,11,0.1911,-0.6858,0.1204,0.6963,3.9915,42.9762,758.605
T20,DNM,3,12,0.1032,0.7203,0.2251,0.7547,7.8847,42.9762,620.333
T20,DNM,3,13,0.1742,-0.688,0.0991,0.6951,4.008,42.9762,798.171
T20,DNM,3,14,0.1019,0.4728,0.2122,0.5182,5.5053,42.9762,799.85
T20,DNM,3,15,0.1229,-0.4947,0.2286,0.545,4.821,42.9762,777.84
T20,DNM,3,16,0.0989,0.5719,0.1995,0.6057,6.69,42.9762,760.316
T20,DNM,3,17,0.6342,-0.7202,0.3654,0.8076,1.6628,42.9762,778.433
T20,DNM,3,18,0.1732,0.6599,0.9297,1.1401,7.1463,42.9762,86
T20,DNM,3,19,0.4173,-0.2312,-0.6709,0.7096,2.4385,42.9762,0
T20,DNM,3,20,0.1066,0.2301,0.051,0.2357,2.2127,42.9762,81.4545
T20,DNM,3,21,0.0935,-0.5209,-0.0794,0.5269,6.1248,42.9762,641.056
T20,DNM,3,22,0.0765,0.4869,0.3335,0.5902,7.6611,42.9762,580.438
T20,DNM,3,23,0.1397,-1.0949,-0.2139,1.1156,8.0782,42.9762,683.107
T20,DNM,3,24,0.1871,1.0817,0.2356,1.107,7.0712,42.9762,782.189
T20,DNM,3,25,0.1276,-0.5901,0.0752,0.5949,4.62,42.9762,877.846
T20,DNM,3,26,0.1083,0.5504,0.3407,0.6474,6.7966,42.9762,884.619
T20,DNM,3,27,0.1077,-0.6028,0.1992,0.6349,6.7029,42.9762,811.682
T20,DNM,3,28,0.1796,0.6667,1.1058,1.2912,8.6301,42.9762,160.583
T20,DNM,3,29,0.2332,-0.3027,-4.0314,4.0428,17.6647,42.9762,-0.673913
T20,DNM,3,30,0.2281,0.3602,0.0473,0.3633,3.4304,42.9762,0
T20,DNM,4,1,0.2564,0.5084,0.4904,0.7064,3.2786,577.766,583.288
T20,DNM,4,2,0.1507,-1.5974,-0.2887,1.6233,12.1348,577.766,720.267
T20,DNM,4,3,0.5504,1.4688,0.7066,1.63,4.3238,577.766,20.5182
T20,DNM,4,4,0.1388,-0.782,-0.5215,0.9399,6.8173,577.766,678.714
T20,DNM,4,5,0.1054,0.2811,0.2293,0.3628,4.0762,577.766,741.238
T20,DNM,4,6,0.1214,-0.6973,0.5315,0.8767,8.1043,577.766,649.458
T20,DNM,4,7,0.2151,1.1933,0.9599,1.5315,8.1538,577.766,97.7907
T20,DNM,4,8,0.3755,-0.6405,-1.1594,1.3246,3.8263,577.766,0
T20,DNM,4,9,0.5603,0.3304,0.1026,0.346,1.003,577.766,8.625
T20,DNM,4,10,0.0995,-0.6332,-0.1478,0.6502,7.3532,577.766,533.5
T20,DNM,4,11,0.0925,0.6465,0.1759,0.6701,7.4681,577.766,630.158
T20,DNM,4,12,0.2399,-0.5692,0.2437,0.6192,3.0283,577.766,660.75
T20,DNM,4,13,0.2173,0.8958,0.4119,0.986,5.3177,577.766,164.605
T20,DNM,4,14,0.1322,-0.1701,-0.2355,0.2905,2.1699,577.766,0
T20,DNM,4,15,0.1493,0.1364,0.0621,0.1499,1.0519,577.766,42.2759
T20,DNM,4,16,0.1154,-0.7968,0.2355,0.8309,7.8421,577.766,641.333
T20,DNM,4,17,0.0962,0.8164,0.2184,0.8451,10.5719,577.766,386.737
T20,DNM,4,18,0.201,-0.7872,0.0738,0.7906,4.3768,577.766,635.825
T20,DNM,4,19,0.0938,0.5211,0.2423,0.5747,6.3512,577.766,703.842
T20,DNM,4,20,0.0872,-0.513,0.2224,0.5591,7.0166,577.766,594.118
T20,DNM,4,21,0.1005,0.6157,-0.3124,0.6904,10.5719,577.766,111.45
T20,DNM,4,22,0.2008,-0.2128,-0.854,0.8801,4.4923,577.766,133.35
T20,DNM,4,23,0.1284,0.3782,0.9433,1.0163,8.3758,577.766,191.654
T20,DNM,4,24,0.3511,-0.4702,0.4967,0.684,6.496,577.766,-0.2
T20,DNM,4,25,0.1926,0.2204,-0.1642,0.2748,1.8461,577.766,30.9231
T20,DNM,4,26,0.0933,-0.6104,0.1161,0.6213,6.543,577.766,644.211
T20,DNM,4,27,0.3457,0.5866,0.2748,0.6478,2.0637,577.766,550.261
T20,DNM,4,28,0.1013,-0.3759,0.0403,0.3781,3.9773,577.766,677.3
T20,DNM,4,29,0.0874,0.4597,0.2604,0.5283,6.3594,577.766,627.412
T20,DNM,4,30,0.2997,-1.0884,0.0889,1.0921,4.15,577.766,745.85
T20,DNM,5,1,0.1063,0.6084,0.3336,0.6939,6.8239,26.5836,426.818
T20,DNM,5,2,0.2778,-1.781,-0.444,1.8355,7.6415,26.5836,692.764
T20,DNM,5,3,0.2761,1.7635,0.7037,1.8988,8.2717,26.5836,22
T20,DNM,5,4,0.1247,-0.4994,-0.3871,0.6319,6.112,26.5836,367.56
T20,DNM,5,5,0.0559,0.0894,-0.2385,0.2547,4.6368,26.5836,745.818
T20,DNM,5,6,0.1691,-0.773,0.8742,1.167,7.0932,26.5836,696.941
T20,DNM,5,7,0.2095,1.4057,0.9493,1.6962,9.0878,26.5836,71.4048
T20,DNM,5,8,0.2181,-0.5277,-0.8201,0.9752,4.6819,26.5836,0
T20,DNM,5,9,0.1512,0.0617,-0.1377,0.1509,1.0153,26.5836,0
T20,DNM,5,10,0.1483,-0.2447,-0.1718,0.299,2.211,26.5836,98.4
T20,DNM,5,11,0.1073,0.4334,0.3378,0.5495,5.4262,26.5836,579.143
T20,DNM,5,12,0.1856,-1.5728,-0.1319,1.5783,8.8629,26.5836,714.486
T20,DNM,5,13,0.2607,1.2527,0.4467,1.33,6.3228,26.5836,13.5769
T20,DNM,5,14,0.0726,-0.0325,-0.0415,0.0528,0.7508,26.5836,0
T20,DNM,5,15,0.1901,0.2559,0.0141,0.2563,1.3713,26.5836,0
T20,DNM,5,16,0.0805,-0.0829,-0.0032,0.083,1.0668,26.5836,0
T20,DNM,5,17,0.1042,0.2709,0.0051,0.271,2.6096,26.5836,91.9524
T20,DNM,5,18,0.1098,-1.4801,0.2602,1.5028,14.0547,26.5836,691.818
T20,DNM,5,19,0.2505,0.8827,-0.6322,1.0857,5.5121,26.5836,6.84
T20,DNM,5,20,0.0698,-0.1535,-0.1838,0.2395,3.455,26.5836,155.214
T20,DNM,5,21,0.2554,0.5302,0.999,1.131,5.1668,26.5836,588.216
T20,DNM,5,22,0.094,-0.5742,-0.135,0.5898,7.2613,26.5836,669.737
T20,DNM,5,23,0.0902,0.5476,0.2128,0.5875,7.0999,26.5836,665.389
T20,DNM,5,24,0.1278,-0.5092,0.1255,0.5245,4.4555,26.5836,704.76
T20,DNM,5,25,0.1117,0.746,0.2533,0.7878,7.2377,26.5836,612.739
T20,DNM,5,26,0.2132,-1.2067,0.1273,1.2134,6.0293,26.5836,811.5
T20,DNM,5,27,0.3184,1.1324,0.3357,1.1811,6.4805,26.5836,766.563
T20,DNM,5,28,0.095,-0.641,0.0272,0.6416,8.6688,26.5836,822.474
T20,DNM,5,29,0.109,0.6223,0.4046,0.7422,7.6164,26.5836,774.182
T20,DNM,5,30,0.2882,-0.9682,0.5684,1.1227,4.4792,26.5836,818.105
T20,DWM,1,1,0.1117,-1.0062,0.0644,1.0082,9.2425,11.7125,580.045
T20,DWM,1,2,0.0985,0.8561,0.271,0.898,9.7902,11.7125,85.85
T20,DWM,1,3,0.0844,-0.4625,-0.3489,0.5793,8.0124,11.7125,623.235
T20,DWM,1,4,0.0613,0.1941,-0.0067,0.1942,3.9291,11.7125,626.833
T20,DWM,1,5,0.0821,-0.4134,0.521,0.6651,8.3943,11.7125,536.294
T20,DWM,1,6,0.2543,0.5507,0.2472,0.6036,3.0735,11.7125,13.7255
T20,DWM,1,7,0.1284,-0.214,-0.0653,0.2238,1.8344,11.7125,0
T20,DWM,1,8,0.1018,0.3257,0.0206,0.3263,3.1481,11.7125,117.619
T20,DWM,1,9,0.104,-0.8211,0.0773,0.8248,8.2833,11.7125,663.05
T20,DWM,1,10,0.1993,0.8363,0.2383,0.8696,4.4513,11.7125,45.6
T20,DWM,1,11,0.1044,-0.7612,0.108,0.7688,7.3659,11.7125,606.762
T20,DWM,1,12,0.0714,0.3303,-0.4169,0.5319,8.1534,11.7125,3
T20,DWM,1,13,0.0374,-0.046,-0.2442,0.2485,5.7252,11.7125,401.625
T20,DWM,1,14,0.1268,0.3393,0.9787,1.0359,8.5969,11.7125,505.72
T20,DWM,1,15,0.102,-0.5607,-0.1381,0.5774,6.0993,11.7125,714.762
T20,DWM,1,16,0.0811,0.5571,0.128,0.5717,7.5525,11.7125,577.313
T20,DWM,1,17,0.0756,-0.4846,0.1879,0.5198,7.7176,11.7125,678.6
T20,DWM,1,18,0.0824,0.5813,0.2741,0.6427,8.7892,11.7125,639.188
T20,DWM,1,19,0.1095,-1.083,-0.0069,1.083,10.2623,11.7125,831.818
T20,DWM,1,20,0.1169,0.7689,-0.0569,0.771,8.7694,11.7125,764.375
T20,DWM,1,21,0.0793,-0.204,0.105,0.2294,4.7238,11.7125,808.563
T20,DWM,1,22,0.0846,0.3496,0.2941,0.4568,6.0664,11.7125,795.412
T20,DWM,1,23,0.0867,-0.4861,0.0054,0.4861,7.2089,11.7125,847.294
T20,DWM,1,24,0.0903,0.5733,0.4317,0.7176,8.513,11.7125,780.722
T20,DWM,1,25,0.1203,-0.6037,0.0594,0.6066,5.0939,11.7125,865.875
T20,DWM,1,26,0.1018,0.5326,0.1742,0.5604,6.1033,11.7125,779.6
T20,DWM,1,27,0.1158,-0.4631,-0.021,0.4635,5.461,11.7125,712.565
T20,DWM,1,28,0.0851,0.1351,0.468,0.4871,5.6659,11.7125,850.588
T20,DWM,2,1,0.1097,-0.9853,0.0378,0.9861,9.0128,23.9018,530.773
T20,DWM,2,2,0.0943,0.8677,0.2464,0.902,10.0775,23.9018,44.6316
T20,DWM,2,3,0.2053,-0.7152,-0.0518,0.7171,5.6798,23.9018,610.098
T20,DWM,2,4,0.1263,0.6999,0.3113,0.7661,6.8113,23.9018,192.28
T20,DWM,2,5,0.1091,-0.6966,0.0839,0.7017,6.4266,23.9018,628.182
T20,DWM,2,6,0.1949,0.7281,0.2438,0.7678,4.0544,23.9018,47.7436
T20,DWM,2,7,0.1047,-0.7279,0.0954,0.7342,7.0282,23.9018,624.476
T20,DWM,2,8,0.0763,0.4096,-0.374,0.5547,7.8306,23.9018,1.26667
T20,DWM,2,9,0.0375,-0.0471,-0.1547,0.1617,3.8862,23.9018,489.5
T20,DWM,2,10,0.2311,0.3141,0.8641,0.9194,4.2064,23.9018,127.935
T20,DWM,2,11,0.4247,-0.1574,0.0028,0.1574,0.5687,23.9018,0
T20,DWM,2,12,0.1494,0.0892,-0.0063,0.0894,0.958,23.9018,86.1
T20,DWM,2,13,0.1035,-0.527,-0.1344,0.5439,6.4597,23.9018,634.6
T20,DWM,2,14,0.2314,0.4861,0.1945,0.5236,2.539,23.9018,503.319
T20,DWM,2,15,0.1036,-0.4463,0.1117,0.4601,4.8074,23.9018,607.8
T20,DWM,2,16,0.2397,0.7687,0.317,0.8315,3.9978,23.9018,154.625
T20,DWM,2,17,0.1218,-0.7622,-0.0902,0.7675,6.5565,23.9018,762.4
T20,DWM,2,18,0.1551,0.3373,-0.0295,0.3385,2.3904,23.9018,47.1613
T20,DWM,2,19,0.087,-0.0836,-0.3142,0.3251,3.7912,23.9018,101.706
T20,DWM,2,20,0.1135,0.2085,0.663,0.6951,6.2069,23.9018,656.739
T20,DWM,2,21,0.1727,-0.1739,-0.1366,0.2211,1.4887,23.9018,92.0882
T20,DWM,2,22,0.1588,0.2149,0.2698,0.3449,2.4927,23.9018,620.5
T20,DWM,2,23,0.1131,-0.4611,-0.1279,0.4785,5.4041,23.9018,774.304
T20,DWM,2,24,0.0917,0.5001,0.3436,0.6068,7.3283,23.9018,720.556
T20,DWM,2,25,0.1608,-0.6578,0.6873,0.9514,6.2128,23.9018,780.563
T20,DWM,3,1,0.1097,-1.0888,0.0407,1.0895,9.9628,12.3048,641.864
T20,DWM,3,2,0.0896,0.7198,0.1046,0.7273,8.3912,12.3048,43.2222
T20,DWM,3,3,0.0653,-0.1034,0.0307,0.1078,1.8169,12.3048,0
T20,DWM,3,4,0.338,0.2753,0.2206,0.3527,1.2455,12.3048,0
T20,DWM,3,5,0.1032,-0.0795,-0.0281,0.0844,0.9029,12.3048,0
T20,DWM,3,6,0.073,0.1609,0.0643,0.1733,2.4756,12.3048,0
T20,DWM,3,7,0.095,-0.5427,-0.397,0.6724,7.6555,12.3048,557.947
T20,DWM,3,8,0.0461,0.089,-0.0826,0.1214,3.1346,12.3048,689.222
T20,DWM,3,9,0.0727,-0.2951,0.3553,0.4619,6.9475,12.3048,643.214
T20,DWM,3,10,0.0828,0.6535,0.2783,0.7103,9.339,12.3048,507.294
T20,DWM,3,11,0.0849,-0.6659,0.0529,0.668,8.0167,12.3048,763.353
T20,DWM,3,12,0.0749,0.4567,0.1314,0.4753,6.5024,12.3048,693.867
T20,DWM,3,13,0.0807,-0.3943,0.2813,0.4844,6.4028,12.3048,648.375
T20,DWM,3,14,0.0845,0.5386,0.2047,0.5762,7.6734,12.3048,555.882
T20,DWM,3,15,0.0841,-0.5741,-0.1369,0.5902,7.711,12.3048,729.353
T20,DWM,3,16,0.0788,0.516,0.1379,0.5341,7.1889,12.3048,671.313
T20,DWM,3,17,0.0768,-0.4439,0.1377,0.4647,6.9269,12.3048,755.267
T20,DWM,3,18,0.0833,0.6221,0.2124,0.6574,8.3482,12.3048,676.353
T20,DWM,3,19,0.1012,-1.0801,0.0449,1.0811,11.0846,12.3048,842.35
T20,DWM,3,20,0.0984,0.7139,-0.1621,0.7321,9.7901,12.3048,732.45
T20,DWM,3,21,0.053,-0.0775,0.0433,0.0887,5.1361,12.3048,832.5
T20,DWM,3,22,0.0817,0.3408,0.4896,0.5965,8.6481,12.3048,762.765
T20,DWM,3,23,0.0784,-0.4965,-0.1225,0.5114,9.2202,12.3048,888.533
T20,DWM,3,24,0.0771,0.546,0.646,0.8459,10.8968,12.3048,769.063
T20,DWM,3,25,0.1161,-0.5669,0.7181,0.9149,8.7972,12.3048,858.652
T20,DWM,4,1,0.1256,-1.1386,0.0145,1.1387,9.1207,9.6285,636.64
T20,DWM,4,2,0.1033,0.6873,0.2157,0.7204,7.861,9.6285,640.3
T20,DWM,4,3,0.0864,-0.3108,-0.1417,0.3415,5.4993,9.6285,608.611
T20,DWM,4,4,0.0446,0.0312,-0.0685,0.0753,1.6362,9.6285,696.889
T20,DWM,4,5,0.0912,-0.2014,0.3678,0.4193,5.0253,9.6285,677.611
T20,DWM,4,6,0.1947,0.7635,0.2682,0.8093,4.9251,9.6285,593.538
T20,DWM,4,7,0.0976,-0.7518,0.0567,0.754,7.9652,9.6285,762.947
T20,DWM,4,8,0.0832,0.4905,0.0866,0.4981,6.1413,9.6285,756.176
T20,DWM,4,9,0.084,-0.4699,0.211,0.5151,6.5257,9.6285,663.882
T20,DWM,4,10,0.0842,0.5646,0.1947,0.5972,7.8139,9.6285,545.235
T20,DWM,4,11,0.0821,-0.5089,-0.0924,0.5172,6.9478,9.6285,660.938
T20,DWM,4,12,0.0756,0.4379,0.1173,0.4534,6.4868,9.6285,656.867
T20,DWM,4,13,0.07,-0.3741,0.1413,0.3999,6.6263,9.6285,729
T20,DWM,4,14,0.0733,0.5154,0.2654,0.5797,8.3827,9.6285,657.667
T20,DWM,4,15,0.0927,-0.9524,0.1051,0.9582,11.0863,9.6285,829.556
T20,DWM,4,16,0.0808,0.6426,-0.1156,0.6529,10.7506,9.6285,669.125
T20,DWM,4,17,0.0578,-0.1701,-0.1375,0.2187,8.161,9.6285,870.583
T20,DWM,4,18,0.0778,0.4164,0.6835,0.8004,11.9625,9.6285,719.313
T20,DWM,4,19,0.0737,-0.4301,-0.1763,0.4648,9.7903,9.6285,888.929
T20,DWM,4,20,0.0644,0.3337,1.084,1.1342,17.6533,9.6285,731.077
T20,DWM,5,1,0.1034,-0.7859,0.0108,0.786,7.9182,58.2522,466.3
T20,DWM,5,2,0.086,0.7537,0.2489,0.7937,9.5596,58.2522,35.6111
T20,DWM,5,3,0.0912,-0.4928,-0.3365,0.5967,8.0454,58.2522,608.556
T20,DWM,5,4,0.052,0.0754,-0.0458,0.0883,2.3697,58.2522,654.3
T20,DWM,5,5,0.0732,-0.1853,0.4035,0.444,6.2923,58.2522,621.133
T20,DWM,5,6,0.2054,0.6549,0.3011,0.7208,4.2205,58.2522,186.951
T20,DWM,5,7,0.2908,-0.1707,0.1333,0.2166,1.1948,58.2522,0
T20,DWM,5,8,0.2049,0.1454,0.3667,0.3945,2.1572,58.2522,0
T20,DWM,5,9,0.8556,-0.1916,-0.5213,0.5554,0.8192,58.2522,0
T20,DWM,5,10,0.2771,0.228,-0.0702,0.2386,0.8761,58.2522,27.3214
T20,DWM,5,11,0.101,-0.8317,0.0956,0.8372,8.3895,58.2522,566.5
T20,DWM,5,12,0.2389,0.9967,0.3513,1.0568,4.7597,58.2522,41.4167
T20,DWM,5,13,0.1127,-1.2873,0.092,1.2905,12.203,58.2522,669.955
T20,DWM,5,14,0.4492,0.7152,-0.3648,0.8029,2.5025,58.2522,3.32222
T20,DWM,5,15,0.104,-0.1618,-0.3271,0.365,3.4897,58.2522,114.524
T20,DWM,5,16,0.2454,0.3249,0.8503,0.9103,4.4145,58.2522,584.918
T20,DWM,5,17,0.0976,-0.4848,-0.1297,0.5018,5.9442,58.2522,684.053
T20,DWM,5,18,0.0774,0.4466,0.1703,0.478,6.5535,58.2522,640.438
T20,DWM,5,19,0.0722,-0.3858,0.117,0.4031,6.4034,58.2522,659.286
T20,DWM,5,20,0.0749,0.5003,0.2097,0.5425,7.8616,58.2522,561.8
T20,DWM,5,21,0.0981,-0.9008,0.123,0.9092,9.3022,58.2522,739.85
T20,DWM,5,22,0.1154,0.7057,-0.1771,0.7275,8.1408,58.2522,668
T20,DWM,5,23,0.0649,-0.1296,-0.0143,0.1303,5.5533,58.2522,735.077
T20,DWM,5,24,0.0824,0.2866,0.5372,0.6089,8.3171,58.2522,695.688
T20,DWM,5,25,0.083,-0.3685,-0.2105,0.4244,6.6286,58.2522,822.118
T20,DWM,5,26,0.3738,0.3916,0.3907,0.5532,1.7895,58.2522,832.533
T20,DWM,5,27,0.112,-0.5259,0.01,0.5259,4.8006,58.2522,901.409
T20,DWM,5,28,0.0947,0.5436,0.1915,0.5764,6.546,58.2522,823.526
T20,DWM,5,29,0.139,-0.388,0.1977,0.4355,4.9842,58.2522,730.036
T20,GEN,1,1,0.2501,-0.6226,0.036,0.6236,4.5595,13.4993,643.275
T20,GEN,1,2,0.0934,0.5815,0.1095,0.5917,6.7881,13.4993,64.6667
T20,GEN,1,3,0.09,-0.6683,0.1568,0.6864,7.8932,13.4993,620
T20,GEN,1,4,0.0795,0.6965,0.1535,0.7132,9.1843,13.4993,143.125
T20,GEN,1,5,0.0898,-0.6579,0.1107,0.6671,7.5528,13.4993,620.056
T20,GEN,1,6,0.1679,0.6151,0.2529,0.665,8.221,13.4993,306.147
T20,GEN,1,7,0.0725,-0.4889,-0.0323,0.49,7.5237,13.4993,698.357
T20,GEN,1,8,0.0586,0.3719,0.0668,0.3779,6.6969,13.4993,648.833
T20,GEN,1,9,0.0706,-0.3859,0.1151,0.4027,6.3637,13.4993,718.857
T20,GEN,1,10,0.0758,0.4859,0.1993,0.5251,7.5367,13.4993,680.4
T20,GEN,1,11,0.0965,-0.919,0.0666,0.9215,10.1434,13.4993,870.421
T20,GEN,1,12,0.1035,0.6342,-0.0163,0.6344,9.1013,13.4993,714.571
T20,GEN,1,13,0.0546,-0.0661,-0.0533,0.0849,4.6073,13.4993,801
T20,GEN,1,14,0.0857,0.2637,0.5926,0.6486,8.4724,13.4993,700
T20,GEN,1,15,0.081,-0.4373,-0.1482,0.4617,7.3801,13.4993,825.313
T20,GEN,1,16,0.0801,0.4229,0.5396,0.6855,8.8931,13.4993,700.688
T20,GEN,1,17,0.1484,-0.5691,0.4655,0.7352,5.0951,13.4993,845.533
